frame,1488,12.40000000,0,10,-0.74041003,0.09626257,0.87413085,54569,Marker-54569,-0.54238331,0.16637120,0.86789721,54930,Marker-54930,-0.88511312,0.20969673,0.98877209,54956,Marker-54956,-0.76258838,0.09381580,1.12452817,54959,Marker-54959,-0.75958836,0.28734595,0.84184074,55011,Marker-55011,-0.60186934,0.06258845,1.01443994,55022,Marker-55022,-0.58234280,0.35632753,1.15378094,55032,Marker-55032,-0.72530961,0.40893695,1.02417159,55033,Marker-55033,-2.73212576,1.66181946,0.23585403,55038,Marker-55038,-0.78756613,0.28652692,1.16097617,55039,Marker-55039
frame,1489,12.40833333,0,10,-0.74041003,0.09626257,0.87413085,54569,Marker-54569,-0.54238331,0.16637120,0.86789721,54930,Marker-54930,-0.88511312,0.20969673,0.98877209,54956,Marker-54956,-0.76258838,0.09381580,1.12452805,54959,Marker-54959,-0.75958836,0.28734592,0.84184068,55011,Marker-55011,-0.60186934,0.06258845,1.01443994,55022,Marker-55022,-0.58234286,0.35632753,1.15378094,55032,Marker-55032,-0.72530961,0.40893698,1.02417171,55033,Marker-55033,-2.73212576,1.66181934,0.23585403,55038,Marker-55038,-0.78756613,0.28652689,1.16097617,55039,Marker-55039
frame,1490,12.41666667,0,10,-0.74041009,0.09626257,0.87413096,54569,Marker-54569,-0.54236066,0.16636980,0.86788511,54930,Marker-54930,-0.88511771,0.20969531,0.98877627,54956,Marker-54956,-0.76258838,0.09381580,1.12452817,54959,Marker-54959,-0.75946730,0.28729710,0.84184086,55011,Marker-55011,-0.60172188,0.06276144,1.01433182,55022,Marker-55022,-0.58234286,0.35632753,1.15378094,55032,Marker-55032,-0.72506571,0.40883413,1.02414453,55033,Marker-55033,-2.73212576,1.66181946,0.23585403,55038,Marker-55038,-0.78755283,0.28649321,1.16100383,55039,Marker-55039
frame,1491,12.42500000,0,10,-0.74041009,0.09626257,0.87413085,54569,Marker-54569,-0.54233783,0.16636837,0.86787295,54930,Marker-54930,-0.88512230,0.20969388,0.98878038,54956,Marker-54956,-0.76258838,0.09381580,1.12452817,54959,Marker-54959,-0.75934529,0.28724790,0.84184086,55011,Marker-55011,-0.60157329,0.06293568,1.01422286,55022,Marker-55022,-0.58234286,0.35632753,1.15378094,55032,Marker-55032,-0.72482002,0.40873051,1.02411699,55033,Marker-55033,-2.73212576,1.66181946,0.23585403,55038,Marker-55038,-0.78753942,0.28645921,1.16103160,55039,Marker-55039
frame,1492,12.43333333,0,10,-0.74041009,0.09626257,0.87413085,54569,Marker-54569,-0.54233086,0.16636793,0.86786926,54930,Marker-54930,-0.88512367,0.20969343,0.98878163,54956,Marker-54956,-0.76258838,0.09381580,1.12452817,54959,Marker-54959,-0.75930798,0.28723285,0.84184092,55011,Marker-55011,-0.60152781,0.06298900,1.01418948,55022,Marker-55022,-0.58234280,0.35632753,1.15378082,55032,Marker-55032,-0.72474480,0.40869880,1.02410865,55033,Marker-55033,-2.73212576,1.66181946,0.23585403,55038,Marker-55038,-0.78753531,0.28644884,1.16104007,55039,Marker-55039
frame,1493,12.44166667,0,10,-0.74041009,0.09626257,0.87413096,54569,Marker-54569,-0.54233146,0.16636677,0.86787057,54930,Marker-54930,-0.88512355,0.20969342,0.98878157,54956,Marker-54956,-0.76258838,0.09381580,1.12452817,54959,Marker-54959,-0.75930792,0.28723279,0.84184098,55011,Marker-55011,-0.60152841,0.06298853,1.01419008,55022,Marker-55022,-0.58234292,0.35632753,1.15378094,55032,Marker-55032,-0.72474152,0.40870032,1.02410746,55033,Marker-55033,-2.73212600,1.66181946,0.23585404,55038,Marker-55038,-0.78753531,0.28644869,1.16104007,55039,Marker-55039
frame,1494,12.45000000,0,10,-0.74041009,0.09626257,0.87413090,54569,Marker-54569,-0.54244137,0.16613404,0.86812389,54930,Marker-54930,-0.88509208,0.20968813,0.98876321,54956,Marker-54956,-0.76258838,0.09381580,1.12452817,54959,Marker-54959,-0.75929010,0.28721631,0.84184301,55011,Marker-55011,-0.60164511,0.06289412,1.01431322,55022,Marker-55022,-0.58234286,0.35632753,1.15378094,55032,Marker-55032,-0.72408265,0.40900075,1.02386665,55033,Marker-55033,-2.73212576,1.66181946,0.23585403,55038,Marker-55038,-0.78752398,0.28641790,1.16103458,55039,Marker-55039
frame,1495,12.45833333,0,10,-0.74041009,0.09626257,0.87413090,54569,Marker-54569,-0.54255128,0.16590133,0.86837727,54930,Marker-54930,-0.88506073,0.20968284,0.98874497,54956,Marker-54956,-0.76258838,0.09381580,1.12452817,54959,Marker-54959,-0.75927234,0.28719985,0.84184515,55011,Marker-55011,-0.60176188,0.06279972,1.01443648,55022,Marker-55022,-0.58234286,0.35632753,1.15378094,55032,Marker-55032,-0.72342384,0.40930119,1.02362585,55033,Marker-55033,-2.73212576,1.66181946,0.23585403,55038,Marker-55038,-0.78751278,0.28638715,1.16102922,55039,Marker-55039
frame,1496,12.46666667,0,10,-0.74041009,0.09626257,0.87413090,54569,Marker-54569,-0.54258645,0.16582693,0.86845827,54930,Marker-54930,-0.88505065,0.20968115,0.98873913,54956,Marker-54956,-0.76258844,0.09381580,1.12452817,54959,Marker-54959,-0.75926667,0.28719461,0.84184587,55011,Marker-55011,-0.60179913,0.06276953,1.01447582,55022,Marker-55022,-0.58234286,0.35632753,1.15378094,55032,Marker-55032,-0.72321320,0.40939724,1.02354884,55033,Marker-55033,-2.73212576,1.66181946,0.23585403,55038,Marker-55038,-0.78750920,0.28637731,1.16102743,55039,Marker-55039
frame,1497,12.47500000,0,10,-0.74041009,0.09626257,0.87413085,54569,Marker-54569,-0.54258639,0.16582692,0.86845821,54930,Marker-54930,-0.88505065,0.20968115,0.98873913,54956,Marker-54956,-0.76258832,0.09381580,1.12452817,54959,Marker-54959,-0.75926661,0.28719461,0.84184581,55011,Marker-55011,-0.60179913,0.06276952,1.01447582,55022,Marker-55022,-0.58234286,0.35632753,1.15378094,55032,Marker-55032,-0.72321320,0.40939724,1.02354884,55033,Marker-55033,-2.73212576,1.66181934,0.23585403,55038,Marker-55038,-0.78750920,0.28637731,1.16102743,55039,Marker-55039
frame,1498,12.48333333,0,10,-0.74041009,0.09626257,0.87413085,54569,Marker-54569,-0.54258645,0.16582692,0.86845827,54930,Marker-54930,-0.88505471,0.20968172,0.98874158,54956,Marker-54956,-0.76258838,0.09381580,1.12452817,54959,Marker-54959,-0.75925410,0.28717816,0.84185350,55011,Marker-55011,-0.60181379,0.06275482,1.01449132,55022,Marker-55022,-0.57323796,0.35799891,1.04457998,55032,Marker-55032,-0.72325981,0.40931532,1.02361774,55033,Marker-55033,-2.73212576,1.66181946,0.23585403,55038,Marker-55038,-0.78750920,0.28637731,1.16102743,55039,Marker-55039
frame,1499,12.49166667,0,10,-0.74041009,0.09626257,0.87413085,54569,Marker-54569,-0.54258645,0.16582692,0.86845827,54930,Marker-54930,-0.88505876,0.20968229,0.98874414,54956,Marker-54956,-0.76258838,0.09381580,1.12452817,54959,Marker-54959,-0.75924164,0.28716171,0.84186137,55011,Marker-55011,-0.60182852,0.06274010,1.01450694,55022,Marker-55022,-0.56412315,0.35967213,0.93525982,55032,Marker-55032,-0.72330642,0.40923330,1.02368689,55033,Marker-55033,-0.58158946,0.35623443,1.15434647,55042,Marker-55042,-0.45017791,0.23900497,1.03978777,55043,Marker-55043
frame,1500,12.50000000,0,10,-0.74041009,0.09626257,0.87413090,54569,Marker-54569,-0.54258645,0.16582692,0.86845827,54930,Marker-54930,-0.88506007,0.20968246,0.98874491,54956,Marker-54956,-0.76258838,0.09381580,1.12452817,54959,Marker-54959,-0.75923771,0.28715649,0.84186393,55011,Marker-55011,-0.60183322,0.06273544,1.01451194,55022,Marker-55022,-0.56123626,0.36020207,0.90063572,55032,Marker-55032,-0.72332120,0.40920734,1.02370882,55033,Marker-55033,-0.58158946,0.35623443,1.15434647,55042,Marker-55042,-0.45017791,0.23900497,1.03978777,55043,Marker-55043
frame,1501,12.50833333,0,10,-0.74041009,0.09626257,0.87413085,54569,Marker-54569,-0.54259926,0.16582450,0.86858785,54930,Marker-54930,-0.88506007,0.20968246,0.98874485,54956,Marker-54956,-0.76258838,0.09381580,1.12452817,54959,Marker-54959,-0.75923771,0.28715646,0.84186393,55011,Marker-55011,-0.60183322,0.06273544,1.01451194,55022,Marker-55022,-0.56123626,0.36020207,0.90063572,55032,Marker-55032,-0.72332126,0.40920725,1.02370882,55033,Marker-55033,-0.58158946,0.35623440,1.15434647,55042,Marker-55042,-0.45017791,0.23900491,1.03978777,55043,Marker-55043
frame,1502,12.51666667,0,10,-0.74041009,0.09626257,0.87413090,54569,Marker-54569,-0.55624378,0.16327353,1.00641370,54930,Marker-54930,-0.88506418,0.20967609,0.98875213,54956,Marker-54956,-0.76258838,0.09381580,1.12452817,54959,Marker-54959,-0.75923365,0.28714150,0.84187913,55011,Marker-55011,-0.60183120,0.06273644,1.01451039,55022,Marker-55022,-0.56123626,0.36020207,0.90063572,55032,Marker-55032,-0.72339177,0.40912026,1.02379453,55033,Marker-55033,-0.58158946,0.35623443,1.15434647,55042,Marker-55042,-0.45017847,0.23893707,1.03982711,55043,Marker-55043
frame,1503,12.52500000,0,11,-0.74041009,0.09626258,0.87413096,54569,Marker-54569,-0.88506955,0.20966767,0.98876166,54956,Marker-54956,-0.76258838,0.09381581,1.12452817,54959,Marker-54959,-0.75922829,0.28712177,0.84189910,55011,Marker-55011,-0.60182846,0.06273776,1.01450837,55022,Marker-55022,-0.56123632,0.36020210,0.90063572,55032,Marker-55032,-0.72348499,0.40900540,1.02390766,55033,Marker-55033,-0.58158946,0.35623443,1.15434647,55042,Marker-55042,-0.45017922,0.23884749,1.03987920,55043,Marker-55043,-0.54271555,0.16580281,0.86976188,55044,Marker-55044,-0.78743583,0.28618884,1.16116261,55045,Marker-55045
frame,1504,12.53333333,0,12,-0.74041009,0.09626257,0.87413090,54569,Marker-54569,-0.88506955,0.20966765,0.98876166,54956,Marker-54956,-0.76258838,0.09381580,1.12452817,54959,Marker-54959,-0.75922829,0.28712174,0.84189910,55011,Marker-55011,-0.60182846,0.06273776,1.01450825,55022,Marker-55022,-0.56123626,0.36020207,0.90063572,55032,Marker-55032,-0.72348499,0.40900540,1.02390766,55033,Marker-55033,-0.58158946,0.35623443,1.15434647,55042,Marker-55042,-0.45017922,0.23884749,1.03987908,55043,Marker-55043,-0.57426065,0.15990508,1.18840599,55044,Marker-55044,-0.78743577,0.28618884,1.16116261,55045,Marker-55045,-0.54258645,0.16582692,0.86845827,55047,Marker-55047
frame,1505,12.54166667,0,11,-0.74041009,0.09626257,0.87413090,54569,Marker-54569,-0.88506967,0.20966764,0.98876172,54956,Marker-54956,-0.76258838,0.09381580,1.12452817,54959,Marker-54959,-0.75922811,0.28712156,0.84189916,55011,Marker-55011,-0.60182858,0.06273767,1.01450837,55022,Marker-55022,-0.56123626,0.36020207,0.90063578,55032,Marker-55032,-0.72348505,0.40900508,1.02390790,55033,Marker-55033,-0.58158946,0.35623443,1.15434647,55042,Marker-55042,-0.45017928,0.23884690,1.03987944,55043,Marker-55043,-0.78743553,0.28618702,1.16116226,55045,Marker-55045,-0.54270154,0.16580540,0.86962086,55047,Marker-55047
frame,1506,12.55000000,0,11,-0.74041009,0.09626257,0.87413090,54569,Marker-54569,-0.88507938,0.20966648,0.98876941,54956,Marker-54956,-0.76258838,0.09381580,1.12452817,54959,Marker-54959,-0.75921082,0.28710109,0.84190714,55011,Marker-55011,-0.60184038,0.06272678,1.01452041,55022,Marker-55022,-0.56123626,0.36020207,0.90063572,55032,Marker-55032,-0.72349560,0.40896314,1.02393532,55033,Marker-55033,-0.58158946,0.35623443,1.15434647,55042,Marker-55042,-0.45018777,0.23877507,1.03992546,55043,Marker-55043,-0.78740162,0.28597173,1.16112518,55045,Marker-55045,-0.55635118,0.16325344,1.00749898,55047,Marker-55047
frame,1507,12.55833333,0,11,-0.74041009,0.09626258,0.87413096,54569,Marker-54569,-0.88509226,0.20966494,0.98877943,54956,Marker-54956,-0.76258838,0.09381581,1.12452817,54959,Marker-54959,-0.75918812,0.28707424,0.84191763,55011,Marker-55011,-0.60185593,0.06271249,1.01453626,55022,Marker-55022,-0.56123626,0.36020210,0.90063578,55032,Marker-55032,-0.72350931,0.40890816,1.02397132,55033,Marker-55033,-0.58158946,0.35623443,1.15434647,55042,Marker-55042,-0.45019889,0.23868085,1.03998590,55043,Marker-55043,-0.78735721,0.28568923,1.16107643,55045,Marker-55045,-0.54266268,0.16581267,0.86922807,55049,Marker-55049
frame,1508,12.56666667,0,12,-0.74041009,0.09626257,0.87413085,54569,Marker-54569,-0.88509220,0.20966494,0.98877943,54956,Marker-54956,-0.76258832,0.09381580,1.12452817,54959,Marker-54959,-0.75918812,0.28707421,0.84191763,55011,Marker-55011,-0.60185581,0.06271249,1.01453602,55022,Marker-55022,-0.56123620,0.36020207,0.90063572,55032,Marker-55032,-0.72350931,0.40890813,1.02397132,55033,Marker-55033,-0.58158946,0.35623443,1.15434635,55042,Marker-55042,-0.45019889,0.23868082,1.03998590,55043,Marker-55043,-0.78735721,0.28568923,1.16107631,55045,Marker-55045,-0.57420450,0.15991557,1.18783879,55049,Marker-55049,-0.54258645,0.16582692,0.86845827,55051,Marker-55051
frame,1509,12.57500000,0,11,-0.74041015,0.09626257,0.87413090,54569,Marker-54569,-0.88509226,0.20966496,0.98877943,54956,Marker-54956,-0.76258844,0.09381580,1.12452817,54959,Marker-54959,-0.75918818,0.28707427,0.84191763,55011,Marker-55011,-0.60185587,0.06271250,1.01453626,55022,Marker-55022,-0.56123632,0.36020207,0.90063572,55032,Marker-55032,-0.72350931,0.40890813,1.02397132,55033,Marker-55033,-0.58158946,0.35623443,1.15434659,55042,Marker-55042,-0.45019889,0.23868084,1.03998590,55043,Marker-55043,-0.78735727,0.28568923,1.16107643,55045,Marker-55045,-0.54258645,0.16582693,0.86845833,55051,Marker-55051
frame,1510,12.58333333,0,11,-0.74041009,0.09626257,0.87413090,54569,Marker-54569,-0.88508487,0.20966715,0.98877275,54956,Marker-54956,-0.76258838,0.09381580,1.12452817,54959,Marker-54959,-0.75917214,0.28705978,0.84191906,55011,Marker-55011,-0.60185289,0.06271639,1.01453245,55022,Marker-55022,-0.56123626,0.36020207,0.90063572,55032,Marker-55032,-0.72350931,0.40890813,1.02397132,55033,Marker-55033,-0.58158946,0.35623443,1.15434647,55042,Marker-55042,-0.45020768,0.23860854,1.04003239,55043,Marker-55043,-0.78735721,0.28568923,1.16107643,55045,Marker-55045,-0.54249966,0.16599998,0.86827421,55051,Marker-55051
frame,1511,12.59166667,0,9,-0.74041015,0.09626257,0.87413090,54569,Marker-54569,-0.88507736,0.20966934,0.98876607,54956,Marker-54956,-0.76258844,0.09381580,1.12452817,54959,Marker-54959,-0.75915617,0.28704530,0.84192050,55011,Marker-55011,-0.60184991,0.06272031,1.01452875,55022,Marker-55022,-0.56123626,0.36020207,0.90063572,55032,Marker-55032,-0.58158946,0.35623443,1.15434647,55042,Marker-55042,-0.45021650,0.23853602,1.04007900,55043,Marker-55043,-0.54241264,0.16617356,0.86808950,55051,Marker-55051
frame,1512,12.60000000,0,9,-0.74041009,0.09626257,0.87413090,54569,Marker-54569,-0.88507503,0.20967004,0.98876393,54956,Marker-54956,-0.76258838,0.09381580,1.12452817,54959,Marker-54959,-0.75915110,0.28704071,0.84192097,55011,Marker-55011,-0.60184896,0.06272155,1.01452756,55022,Marker-55022,-0.56123632,0.36020207,0.90063572,55032,Marker-55032,-0.58158946,0.35623446,1.15434647,55042,Marker-55042,-0.45021927,0.23851311,1.04009366,55043,Marker-55043,-0.54238516,0.16622838,0.86803120,55051,Marker-55051
frame,1513,12.60833333,0,10,-0.74041009,0.09626257,0.87413090,54569,Marker-54569,-0.88507497,0.20967008,0.98876387,54956,Marker-54956,-0.76258838,0.09381580,1.12452817,54959,Marker-54959,-0.75915104,0.28704065,0.84192097,55011,Marker-55011,-0.60184902,0.06272150,1.01452756,55022,Marker-55022,-0.56123626,0.36020207,0.90063572,55032,Marker-55032,-0.58158946,0.35623443,1.15434647,55042,Marker-55042,-0.45021880,0.23851313,1.04009342,55043,Marker-55043,-0.54238504,0.16622841,0.86803114,55051,Marker-55051,-2.78575611,1.60745013,0.34089673,55056,Marker-55056
frame,1514,12.61666667,0,10,-0.74041009,0.09626257,0.87413090,54569,Marker-54569,-0.88507140,0.20967893,0.98875523,54956,Marker-54956,-0.76258838,0.09381580,1.12452817,54959,Marker-54959,-0.75913745,0.28702968,0.84192050,55011,Marker-55011,-0.60185659,0.06271364,1.01453578,55022,Marker-55022,-0.56123626,0.36020207,0.90063572,55032,Marker-55032,-0.58158946,0.35623443,1.15434647,55042,Marker-55042,-0.45014095,0.23851524,1.04004836,55043,Marker-55043,-0.54237086,0.16623294,0.86801851,55051,Marker-55051,-2.78575587,1.60745013,0.34089673,55056,Marker-55056
frame,1515,12.62500000,0,11,-0.74041003,0.09626257,0.87413090,54569,Marker-54569,-0.88506669,0.20969048,0.98874378,54956,Marker-54956,-0.76258838,0.09381580,1.12452817,54959,Marker-54959,-0.75911969,0.28701532,0.84191984,55011,Marker-55011,-0.60186648,0.06270337,1.01454651,55022,Marker-55022,-0.58158946,0.35623443,1.15434635,55042,Marker-55042,-0.45003924,0.23851800,1.03998959,55043,Marker-55043,-0.54235226,0.16623887,0.86800206,55051,Marker-55051,-2.78575587,1.60745013,0.34089670,55056,Marker-55056,-0.70586634,0.44694266,0.85597146,55057,Marker-55057,-0.78735399,0.28531921,1.16057420,55058,Marker-55058
frame,1516,12.63333333,0,11,-0.74041009,0.09626257,0.87413090,54569,Marker-54569,-0.88506675,0.20969051,0.98874378,54956,Marker-54956,-0.76258838,0.09381580,1.12452817,54959,Marker-54959,-0.75911969,0.28701532,0.84191990,55011,Marker-55011,-0.60186648,0.06270337,1.01454651,55022,Marker-55022,-0.58158946,0.35623443,1.15434647,55042,Marker-55042,-0.45003927,0.23851800,1.03998971,55043,Marker-55043,-0.54235232,0.16623889,0.86800206,55051,Marker-55051,-2.78575611,1.60745013,0.34089673,55056,Marker-55056,-0.70586640,0.44694269,0.85597152,55057,Marker-55057,-0.78735411,0.28531921,1.16057420,55058,Marker-55058
frame,1517,12.64166667,0,11,-0.74041009,0.09626257,0.87413096,54569,Marker-54569,-0.88506675,0.20969050,0.98874378,54956,Marker-54956,-0.76258838,0.09381580,1.12452817,54959,Marker-54959,-0.75911975,0.28701535,0.84191996,55011,Marker-55011,-0.60186648,0.06270337,1.01454663,55022,Marker-55022,-0.58158952,0.35623443,1.15434659,55042,Marker-55042,-0.45003930,0.23851800,1.03998971,55043,Marker-55043,-0.54235232,0.16623887,0.86800212,55051,Marker-55051,-2.78575611,1.60745025,0.34089676,55056,Marker-55056,-0.70586640,0.44694272,0.85597157,55057,Marker-55057,-0.78735405,0.28531921,1.16057420,55058,Marker-55058
frame,1518,12.65000000,0,11,-0.74041009,0.09626257,0.87413090,54569,Marker-54569,-0.88505948,0.20969412,0.98873627,54956,Marker-54956,-0.76258838,0.09381580,1.12452817,54959,Marker-54959,-0.75910366,0.28700572,0.84191501,55011,Marker-55011,-0.60187173,0.06270000,1.01455104,55022,Marker-55022,-0.58044493,0.35613367,1.15419519,55042,Marker-55042,-0.44859594,0.23930782,1.03814602,55043,Marker-55043,-0.55612332,0.16350533,1.00628185,55051,Marker-55051,-2.78575587,1.60745013,0.34089673,55056,Marker-55056,-0.70586640,0.44694269,0.85597152,55057,Marker-55057,-0.78715467,0.28548872,1.16039014,55058,Marker-55058
frame,1519,12.65833333,0,11,-0.74041009,0.09626257,0.87413090,54569,Marker-54569,-0.88504988,0.20969889,0.98872638,54956,Marker-54956,-0.76258838,0.09381580,1.12452817,54959,Marker-54959,-0.75908262,0.28699312,0.84190857,55011,Marker-55011,-0.60187864,0.06269556,1.01455700,55022,Marker-55022,-0.57893747,0.35600093,1.15399599,55042,Marker-55042,-0.44669500,0.24034810,1.03571773,55043,Marker-55043,-0.78689212,0.28571200,1.16014779,55058,Marker-55058,-0.55399030,0.35693762,0.90295422,55059,Marker-55059,-0.57426065,0.15990508,1.18840599,55060,Marker-55060,-0.54258645,0.16582692,0.86845821,55061,Marker-55061
frame,1520,12.66666667,0,11,-0.74041015,0.09626257,0.87413090,54569,Marker-54569,-0.88504994,0.20969889,0.98872638,54956,Marker-54956,-0.76258838,0.09381580,1.12452817,54959,Marker-54959,-0.75908262,0.28699312,0.84190857,55011,Marker-55011,-0.60187864,0.06269556,1.01455700,55022,Marker-55022,-0.57893747,0.35600096,1.15399599,55042,Marker-55042,-0.44669500,0.24034810,1.03571773,55043,Marker-55043,-0.78689212,0.28571200,1.16014791,55058,Marker-55058,-0.55399030,0.35693765,0.90295422,55059,Marker-55059,-0.57426065,0.15990508,1.18840599,55060,Marker-55060,-0.54258645,0.16582692,0.86845827,55061,Marker-55061
frame,1521,12.67500000,0,11,-0.74041009,0.09626257,0.87413085,54569,Marker-54569,-0.88504994,0.20969887,0.98872638,54956,Marker-54956,-0.76258832,0.09381580,1.12452817,54959,Marker-54959,-0.75908262,0.28699312,0.84190857,55011,Marker-55011,-0.60187864,0.06269556,1.01455700,55022,Marker-55022,-0.57893747,0.35600093,1.15399599,55042,Marker-55042,-0.44669500,0.24034809,1.03571761,55043,Marker-55043,-0.78689206,0.28571200,1.16014779,55058,Marker-55058,-0.55399030,0.35693765,0.90295416,55059,Marker-55059,-0.57426065,0.15990508,1.18840599,55060,Marker-55060,-0.54258645,0.16582690,0.86845827,55061,Marker-55061
frame,1522,12.68333333,0,11,-0.74041009,0.09626257,0.87413090,54569,Marker-54569,-0.88502640,0.20972544,0.98869145,54956,Marker-54956,-0.76258838,0.09381580,1.12452817,54959,Marker-54959,-0.75900722,0.28683823,0.84194100,55011,Marker-55011,-0.60187101,0.06269972,1.01455081,55022,Marker-55022,-0.57893747,0.35600096,1.15399599,55042,Marker-55042,-0.44664371,0.23999968,1.03584921,55043,Marker-55043,-0.78689212,0.28571200,1.16014779,55058,Marker-55058,-0.55394644,0.35680857,0.90291882,55059,Marker-55059,-0.57426065,0.15990508,1.18840599,55060,Marker-55060,-0.54246920,0.16598792,0.86826742,55061,Marker-55061
frame,1523,12.69166667,0,11,-0.74041009,0.09626257,0.87413090,54569,Marker-54569,-0.88500273,0.20975210,0.98865634,54956,Marker-54956,-0.76258838,0.09381580,1.12452817,54959,Marker-54959,-0.75893158,0.28668281,0.84197354,55011,Marker-55011,-0.60186332,0.06270389,1.01454449,55022,Marker-55022,-0.57893747,0.35600099,1.15399599,55042,Marker-55042,-0.44659224,0.23965007,1.03598106,55043,Marker-55043,-0.78689212,0.28571200,1.16014779,55058,Marker-55058,-0.55390239,0.35667905,0.90288323,55059,Marker-55059,-0.54235160,0.16614948,0.86807585,55061,Marker-55061,-2.78575587,1.60745013,0.34089673,55062,Marker-55062
frame,1524,12.70000000,0,11,-0.74041009,0.09626257,0.87413090,54569,Marker-54569,-0.88499522,0.20976055,0.98864520,54956,Marker-54956,-0.76258838,0.09381580,1.12452817,54959,Marker-54959,-0.75890756,0.28663349,0.84198391,55011,Marker-55011,-0.60186088,0.06270522,1.01454258,55022,Marker-55022,-0.57893747,0.35600096,1.15399599,55042,Marker-55042,-0.44657591,0.23953909,1.03602290,55043,Marker-55043,-0.78689212,0.28571200,1.16014779,55058,Marker-55058,-0.55388838,0.35663795,0.90287191,55059,Marker-55059,-0.54231423,0.16620076,0.86801505,55061,Marker-55061,-2.78575563,1.60745001,0.34089673,55062,Marker-55062
frame,1525,12.70833333,0,11,-0.74041009,0.09626257,0.87413090,54569,Marker-54569,-0.88499516,0.20976062,0.98864514,54956,Marker-54956,-0.76258838,0.09381580,1.12452817,54959,Marker-54959,-0.75890726,0.28663358,0.84198374,55011,Marker-55011,-0.60186088,0.06270525,1.01454258,55022,Marker-55022,-0.57893753,0.35600084,1.15399575,55042,Marker-55042,-0.44657585,0.23953818,1.03602338,55043,Marker-55043,-0.78689218,0.28571203,1.16014791,55058,Marker-55058,-0.55389130,0.35663983,0.90286851,55059,Marker-55059,-0.54231489,0.16620001,0.86801517,55061,Marker-55061,-2.78575587,1.60745013,0.34089673,55062,Marker-55062
frame,1526,12.71666667,0,11,-0.74041009,0.09626257,0.87413090,54569,Marker-54569,-0.88496202,0.20978777,0.98860312,54956,Marker-54956,-0.76258838,0.09381580,1.12452817,54959,Marker-54959,-0.75878191,0.28666303,0.84190559,55011,Marker-55011,-0.60184807,0.06271614,1.01452994,55022,Marker-55022,-0.57897675,0.35594290,1.15388095,55042,Marker-55042,-0.44654077,0.23917836,1.03617013,55043,Marker-55043,-0.78689212,0.28571200,1.16014779,55058,Marker-55058,-0.55500865,0.35737735,0.90151286,55059,Marker-55059,-0.54256058,0.16590355,0.86804557,55061,Marker-55061,-2.78575587,1.60745013,0.34089673,55062,Marker-55062
frame,1527,12.72500000,0,10,-0.74041009,0.09626257,0.87413096,54569,Marker-54569,-0.88492894,0.20981492,0.98856115,54956,Marker-54956,-0.75865662,0.28669250,0.84182739,55011,Marker-55011,-0.60183531,0.06272704,1.01451755,55022,Marker-55022,-0.57901591,0.35588503,1.15376616,55042,Marker-55042,-0.44650576,0.23881853,1.03631699,55043,Marker-55043,-0.78689212,0.28571200,1.16014779,55058,Marker-55058,-0.55612606,0.35811490,0.90015721,55059,Marker-55059,-0.54280633,0.16560711,0.86807609,55061,Marker-55061,-2.78575611,1.60745013,0.34089673,55062,Marker-55062
frame,1528,12.73333333,0,10,-0.74041009,0.09626257,0.87413085,54569,Marker-54569,-0.88491863,0.20982337,0.98854798,54956,Marker-54956,-0.75861758,0.28670162,0.84180307,55011,Marker-55011,-0.60183132,0.06273043,1.01451361,55022,Marker-55022,-0.57902813,0.35586700,1.15373039,55042,Marker-55042,-0.44649485,0.23870653,1.03636265,55043,Marker-55043,-0.78689212,0.28571200,1.16014779,55058,Marker-55058,-0.55647385,0.35834444,0.89973515,55059,Marker-55059,-0.54288280,0.16551483,0.86808556,55061,Marker-55061,-2.78575587,1.60745013,0.34089673,55062,Marker-55062
frame,1529,12.74166667,0,10,-0.74040300,0.09625289,0.87413013,54569,Marker-54569,-0.88491762,0.20982431,0.98854673,54956,Marker-54956,-0.75861830,0.28670040,0.84180146,55011,Marker-55011,-0.60183138,0.06273047,1.01451361,55022,Marker-55022,-0.57902813,0.35586700,1.15373039,55042,Marker-55042,-0.44649515,0.23870589,1.03636312,55043,Marker-55043,-0.78689474,0.28570980,1.16015017,55058,Marker-55058,-0.55647385,0.35834444,0.89973521,55059,Marker-55059,-0.54287940,0.16551854,0.86808521,55061,Marker-55061,-2.78575587,1.60745013,0.34089676,55062,Marker-55062
frame,1530,12.75000000,0,10,-0.73985827,0.09551252,0.87407053,54569,Marker-54569,-0.88484025,0.20989642,0.98844254,54956,Marker-54956,-0.75866878,0.28660598,0.84167904,55011,Marker-55011,-0.60183245,0.06273282,1.01451290,55022,Marker-55022,-0.57902813,0.35586700,1.15373039,55042,Marker-55042,-0.44651762,0.23865555,1.03640473,55043,Marker-55043,-0.78709346,0.28554079,1.16033363,55058,Marker-55058,-0.55647385,0.35834444,0.89973521,55059,Marker-55059,-0.54261649,0.16580167,0.86805522,55061,Marker-55061,-2.78575587,1.60745013,0.34089673,55062,Marker-55062
